venue,year,identifier,heading,title,authors,page_range,length,electronic_edition,comment
ICSE,2015,conf/icse/icse2015-1,Regression Testing,A Synergistic Analysis Method for Explaining Failed Regression Tests.,Qiuping Yi; Zijiang Yang; Jian Liu; Chen Zhao; Chao Wang,257-267,11,https://doi.org/10.1109/ICSE.2015.46,
ICSE,2015,conf/icse/icse2015-1,Regression Testing,An Information Retrieval Approach for Regression Test Prioritization Based on Program Changes.,Ripon K. Saha; Lingming Zhang; Sarfraz Khurshid; Dewayne E. Perry,268-279,12,https://doi.org/10.1109/ICSE.2015.47,
ICSE,2015,conf/icse/icse2015-1,Security and Privacy,IccTA: Detecting Inter-Component Privacy Leaks in Android Apps.,Li Li; Alexandre Bartel; Tegawendé F. Bissyandé; Jacques Klein; Yves Le Traon; Steven Arzt; Siegfried Rasthofer; Eric Bodden; Damien Octeau; Patrick D. McDaniel,280-291,12,https://doi.org/10.1109/ICSE.2015.48,
ICSE,2015,conf/icse/icse2015-1,Security and Privacy,Do Security Patterns Really Help Designers?,Koen Yskout; Riccardo Scandariato; Wouter Joosen,292-302,11,https://doi.org/10.1109/ICSE.2015.49,
ICSE,2015,conf/icse/icse2015-1,Security and Privacy,AppContext: Differentiating Malicious and Benign Mobile App Behaviors Using Context.,Wei Yang; Xusheng Xiao; Benjamin Andow; Sihan Li; Tao Xie; William Enck,303-313,11,https://doi.org/10.1109/ICSE.2015.50,
ICSE,2015,conf/icse/icse2015-1,Analysis II,TypeDevil: Dynamic Type Inconsistency Analysis for JavaScript.,Michael Pradel; Parker Schuh; Koushik Sen,314-324,11,https://doi.org/10.1109/ICSE.2015.51,
ICSE,2015,conf/icse/icse2015-1,Analysis II,Detecting Inconsistencies in JavaScript MVC Applications.,Frolin S. Ocariza Jr.; Karthik Pattabiraman; Ali Mesbah,325-335,11,https://doi.org/10.1109/ICSE.2015.52,
ICSE,2015,conf/icse/icse2015-1,Analysis II,AutoCSP: Automatically Retrofitting CSP to Web Applications.,Mattia Fazzini; Prateek Saxena; Alessandro Orso,336-346,11,https://doi.org/10.1109/ICSE.2015.53,
ICSE,2015,conf/icse/icse2015-1,Reflections and Studies on Methodologies and Practices II,How Much Up-Front? A Grounded theory of Agile Architecture.,Michael Waterman; James Noble; George Allan,347-357,11,https://doi.org/10.1109/ICSE.2015.54,
ICSE,2015,conf/icse/icse2015-1,Reflections and Studies on Methodologies and Practices II,Work Practices and Challenges in Pull-Based Development: The Integrator's Perspective.,Georgios Gousios; Andy Zaidman; Margaret-Anne D. Storey; Arie van Deursen,358-368,11,https://doi.org/10.1109/ICSE.2015.55,
ICSE,2015,conf/icse/icse2015-1,Reflections and Studies on Methodologies and Practices II,Build It Yourself! Homegrown Tools in a Large Software Company.,Edward K. Smith; Christian Bird; Thomas Zimmermann,369-379,11,https://doi.org/10.1109/ICSE.2015.56,
ICSE,2015,conf/icse/icse2015-1,Refactoring,Morpheus: Variability-Aware Refactoring in the Wild.,Jörg Liebig; Andreas Janker; Florian Garbe; Sven Apel; Christian Lengauer,380-391,12,https://doi.org/10.1109/ICSE.2015.57,
ICSE,2015,conf/icse/icse2015-1,Refactoring,Does Automated Refactoring Obviate Systematic Editing?,Na Meng; Lisa Hua; Miryung Kim; Kathryn S. McKinley,392-402,11,https://doi.org/10.1109/ICSE.2015.58,
ICSE,2015,conf/icse/icse2015-1,Refactoring,When and Why Your Code Starts to Smell Bad.,Michele Tufano; Fabio Palomba; Gabriele Bavota; Rocco Oliveto; Massimiliano Di Penta; Andrea De Lucia; Denys Poshyvanyk,403-414,12,https://doi.org/10.1109/ICSE.2015.59,
ICSE,2015,conf/icse/icse2015-1,Mining,Learning to Log: Helping Developers Make Informed Logging Decisions.,Jieming Zhu; Pinjia He; Qiang Fu; Hongyu Zhang; Michael R. Lyu; Dongmei Zhang,415-425,11,https://doi.org/10.1109/ICSE.2015.60,
ICSE,2015,conf/icse/icse2015-1,Mining,Mining Apps for Abnormal Usage of Sensitive Data.,Vitalii Avdiienko; Konstantin Kuznetsov; Alessandra Gorla; Andreas Zeller; Steven Arzt; Siegfried Rasthofer; Eric Bodden,426-436,11,https://doi.org/10.1109/ICSE.2015.61,
ICSE,2015,conf/icse/icse2015-1,Mining,Tracking Static Analysis Violations over Time to Capture Developer Characteristics.,Pavel Avgustinov; Arthur I. Baars; Anders S. Henriksen; R. Greg Lavender; Galen Menzel; Oege de Moor; Max Schäfer; Julian Tibble,437-447,11,https://doi.org/10.1109/ICSE.2015.62,
ICSE,2015,conf/icse/icse2015-1,Patching and Fixing I,DirectFix: Looking for Simple Program Repairs.,Sergey Mechtaev; Jooyong Yi; Abhik Roychoudhury,448-458,11,https://doi.org/10.1109/ICSE.2015.63,
ICSE,2015,conf/icse/icse2015-1,Patching and Fixing I,Safe Memory-Leak Fixing for C Programs.,Qing Gao; Yingfei Xiong; Yaqing Mi; Lu Zhang; Weikun Yang; Zhaoping Zhou; Bing Xie; Hong Mei,459-470,12,https://doi.org/10.1109/ICSE.2015.64,
ICSE,2015,conf/icse/icse2015-1,Patching and Fixing I,relifix: Automated Repair of Software Regressions.,Shin Hwei Tan; Abhik Roychoudhury,471-482,12,https://doi.org/10.1109/ICSE.2015.65,
ICSE,2015,conf/icse/icse2015-1,Testing II,The Art of Testing Less without Sacrificing Quality.,Kim Herzig; Michaela Greiler; Jacek Czerwonka; Brendan Murphy,483-493,11,https://doi.org/10.1109/ICSE.2015.66,
ICSE,2015,conf/icse/icse2015-1,Testing II,"No PAIN, No Gain? The Utility of PArallel Fault INjections.",Stefan Winter; Oliver Schwahn; Roberto Natella; Neeraj Suri; Domenico Cotroneo,494-505,12,https://doi.org/10.1109/ICSE.2015.67,
ICSE,2015,conf/icse/icse2015-1,Testing II,A Flexible and Non-intrusive Approach for Computing Complex Structural Coverage Metrics.,Michael W. Whalen; Suzette Person; Neha Rungta; Matt Staats; Daniela Grijincu,506-516,11,https://doi.org/10.1109/ICSE.2015.68,
ICSE,2015,conf/icse/icse2015-1,Search-Based,Combining Multi-Objective Search and Constraint Solving for Configuring Large Software Product Lines.,Christopher Henard; Mike Papadakis; Mark Harman; Yves Le Traon,517-528,12,https://doi.org/10.1109/ICSE.2015.69,
ICSE,2015,conf/icse/icse2015-1,Search-Based,A Genetic Algorithm for Detecting Significant Floating-Point Inaccuracies.,Daming Zou; Ran Wang; Yingfei Xiong; Lu Zhang; Zhendong Su; Hong Mei,529-539,11,https://doi.org/10.1109/ICSE.2015.70,
ICSE,2015,conf/icse/icse2015-1,Search-Based,Learning Combinatorial Interaction Test Generation Strategies Using Hyperheuristic Search.,Yue Jia; Myra B. Cohen; Mark Harman; Justyna Petke,540-550,11,https://doi.org/10.1109/ICSE.2015.71,
ICSE,2015,conf/icse/icse2015-1,Collaboration and Coordination,Borrowing from the Crowd: A Study of Recombination in Software Design Competitions.,Thomas D. LaToza; Micky Chen; Luxi Jiang; Mengyao Zhao; André van der Hoek,551-562,12,https://doi.org/10.1109/ICSE.2015.72,
ICSE,2015,conf/icse/icse2015-1,Collaboration and Coordination,From Developer Networks to Verified Communities: A Fine-Grained Approach.,Mitchell Joblin; Wolfgang Mauerer; Sven Apel; Janet Siegmund; Dirk Riehle,563-573,11,https://doi.org/10.1109/ICSE.2015.73,
ICSE,2015,conf/icse/icse2015-1,Collaboration and Coordination,Open Source-Style Collaborative Development Practices in Commercial Projects Using GitHub.,Eirini Kalliamvakou; Daniela E. Damian; Kelly Blincoe; Leif Singer; Daniel M. Germán,574-585,12,https://doi.org/10.1109/ICSE.2015.74,
ICSE,2015,conf/icse/icse2015-1,Analysis Infrastructure,Database-Backed Program Analysis for Scalable Error Propagation.,Cathrin Weiss; Cindy Rubio-González; Ben Liblit,586-597,12,https://doi.org/10.1109/ICSE.2015.75,
ICSE,2015,conf/icse/icse2015-1,Analysis Infrastructure,Tricorder: Building a Program Analysis Ecosystem.,Caitlin Sadowski; Jeffrey van Gogh; Ciera Jaspan; Emma Söderberg; Collin Winter,598-608,11,https://doi.org/10.1109/ICSE.2015.76,
ICSE,2015,conf/icse/icse2015-1,Analysis Infrastructure,Alloy*: A General-Purpose Higher-Order Relational Constraint Solver.,Aleksandar Milicevic; Joseph P. Near; Eunsuk Kang; Daniel Jackson,609-619,11,https://doi.org/10.1109/ICSE.2015.77,
ICSE,2015,conf/icse/icse2015-1,Symbolic Execution,DASE: Document-Assisted Symbolic Execution for Improving Automated Software Testing.,Edmund Wong; Lei Zhang; Song Wang; Taiyue Liu; Lin Tan,620-631,12,https://doi.org/10.1109/ICSE.2015.78,
ICSE,2015,conf/icse/icse2015-1,Symbolic Execution,Compositional Symbolic Execution with Memoized Replay.,Rui Qiu; Guowei Yang; Corina S. Pasareanu; Sarfraz Khurshid,632-642,11,https://doi.org/10.1109/ICSE.2015.79,
ICSE,2015,conf/icse/icse2015-1,Symbolic Execution,Regular Property Guided Dynamic Symbolic Execution.,Yufeng Zhang; Zhenbang Chen; Ji Wang; Wei Dong; Zhiming Liu,643-653,11,https://doi.org/10.1109/ICSE.2015.80,
ICSE,2015,conf/icse/icse2015-1,Symbolic Execution,Combining Symbolic Execution and Model Checking for Data Flow Testing.,Ting Su; Zhoulai Fu; Geguang Pu; Jifeng He; Zhendong Su,654-665,12,https://doi.org/10.1109/ICSE.2015.81,
ICSE,2015,conf/icse/icse2015-1,Organizational and Human Factors,Are Students Representatives of Professionals in Software Engineering Experiments?,Iflaah Salman; Ayse Tosun Misirli; Natalia Juristo Juzgado,666-676,11,https://doi.org/10.1109/ICSE.2015.82,
ICSE,2015,conf/icse/icse2015-1,Organizational and Human Factors,Why Good Developers Write Bad Code: An Observational Case Study of the Impacts of Organizational Factors on Software Quality.,Mathieu Lavallée; Pierre N. Robillard,677-687,11,https://doi.org/10.1109/ICSE.2015.83,
ICSE,2015,conf/icse/icse2015-1,Organizational and Human Factors,Stuck and Frustrated or in Flow and Happy: Sensing Developers' Emotions and Progress.,Sebastian C. Müller; Thomas Fritz,688-699,12,https://doi.org/10.1109/ICSE.2015.334,
ICSE,2015,conf/icse/icse2015-1,Organizational and Human Factors,What Makes a Great Software Engineer?,Paul Luo Li; Andrew J. Ko; Jiamin Zhu,700-710,11,https://doi.org/10.1109/ICSE.2015.335,
ICSE,2015,conf/icse/icse2015-1,Specification and Verification,Efficient Scalable Verification of LTL Specifications.,Luciano Baresi; Mohammad Mehdi Pourhashem Kallehbasti; Matteo Rossi,711-721,11,https://doi.org/10.1109/ICSE.2015.84,
ICSE,2015,conf/icse/icse2015-1,Specification and Verification,Empirical Study Towards a Leading Indicator for Cost of Formal Software Verification.,Daniel Matichuk; Toby C. Murray; June Andronick; D. Ross Jeffery; Gerwin Klein; Mark Staples,722-732,11,https://doi.org/10.1109/ICSE.2015.85,
ICSE,2015,conf/icse/icse2015-1,Specification and Verification,Specifying Event-Based Systems with a Counting Fluent Temporal Logic.,Germán Regis; Renzo Degiovanni; Nicolás D'Ippolito; Nazareno Aguirre,733-743,11,https://doi.org/10.1109/ICSE.2015.86,
ICSE,2015,conf/icse/icse2015-1,Specification and Verification,Coexecutability for Efficient Verification of Data Model Updates.,Ivan Bocic; Tevfik Bultan,744-754,11,https://doi.org/10.1109/ICSE.2015.87,
ICSE,2015,conf/icse/icse2015-1,Programming,Assert Use in GitHub Projects.,Casey Casalnuovo; Premkumar T. Devanbu; Abilio Oliveira; Vladimir Filkov; Baishakhi Ray,755-766,12,https://doi.org/10.1109/ICSE.2015.88,
ICSE,2015,conf/icse/icse2015-1,Programming,A Programming Model for Sustainable Software.,Haitao Steve Zhu; Chaoren Lin; Yu David Liu,767-777,11,https://doi.org/10.1109/ICSE.2015.89,
ICSE,2015,conf/icse/icse2015-1,Programming,A Comparative Study of Programming Languages in Rosetta Code.,Sebastian Nanz; Carlo A. Furia,778-788,11,https://doi.org/10.1109/ICSE.2015.90,
ICSE,2015,conf/icse/icse2015-1,Prediction Models,Revisiting the Impact of Classification Techniques on the Performance of Defect Prediction Models.,Baljinder Ghotra; Shane McIntosh; Ahmed E. Hassan,789-800,12,https://doi.org/10.1109/ICSE.2015.91,
ICSE,2015,conf/icse/icse2015-1,Prediction Models,LACE2: Better Privacy-Preserving Data Sharing for Cross Project Defect Prediction.,Fayola Peters; Tim Menzies; Lucas Layman,801-811,11,https://doi.org/10.1109/ICSE.2015.92,
ICSE,2015,conf/icse/icse2015-1,Prediction Models,The Impact of Mislabelling on the Performance and Interpretation of Defect Prediction Models.,Chakkrit Tantithamthavorn; Shane McIntosh; Ahmed E. Hassan; Akinori Ihara; Ken-ichi Matsumoto,812-823,12,https://doi.org/10.1109/ICSE.2015.93,
ICSE,2015,conf/icse/icse2015-1,Analysis III,ReCBuLC: Reproducing Concurrency Bugs Using Local Clocks.,Xiang Yuan; Chenggang Wu; Zhenjiang Wang; Jianjun Li; Pen-Chung Yew; Jeff Huang; Xiaobing Feng; Yanyan Lan; Yunji Chen; Yong Guan,824-834,11,https://doi.org/10.1109/ICSE.2015.94,
ICSE,2015,conf/icse/icse2015-1,Analysis III,Dynamic Generation of Likely Invariants for Multithreaded Programs.,Markus Kusano; Arijit Chattopadhyay; Chao Wang,835-846,12,https://doi.org/10.1109/ICSE.2015.95,
ICSE,2015,conf/icse/icse2015-1,Analysis III,GPredict: Generic Predictive Concurrency Analysis.,Jeff Huang; Qingzhou Luo; Grigore Rosu,847-857,11,https://doi.org/10.1109/ICSE.2015.96,
ICSE,2015,conf/icse/icse2015-1,Working with APIs,Graph-Based Statistical Language Model for Code.,Anh Tuan Nguyen; Tien N. Nguyen,858-868,11,https://doi.org/10.1109/ICSE.2015.336,
ICSE,2015,conf/icse/icse2015-1,Working with APIs,Discovering Information Explaining API Types Using Text Classification.,Gayane Petrosyan; Martin P. Robillard; Renato De Mori,869-879,11,https://doi.org/10.1109/ICSE.2015.97,
ICSE,2015,conf/icse/icse2015-1,Working with APIs,How Can I Use This Method?,Laura Moreno; Gabriele Bavota; Massimiliano Di Penta; Rocco Oliveto; Andrian Marcus,880-890,11,https://doi.org/10.1109/ICSE.2015.98,
ICSE,2015,conf/icse/icse2015-1,Patching and Fixing II,Hercules: Reproducing Crashes in Real-World Application Binaries.,Van-Thuan Pham; Wei Boon Ng; Konstantin Rubinov; Abhik Roychoudhury,891-901,11,https://doi.org/10.1109/ICSE.2015.99,
ICSE,2015,conf/icse/icse2015-1,Patching and Fixing II,CARAMEL: Detecting and Fixing Performance Problems That Have Non-Intrusive Fixes.,Adrian Nistor; Po-Chun Chang; Cosmin Radoi; Shan Lu,902-912,11,https://doi.org/10.1109/ICSE.2015.100,
ICSE,2015,conf/icse/icse2015-1,Patching and Fixing II,An Empirical Study on Real Bug Fixes.,Hao Zhong; Zhendong Su,913-923,11,https://doi.org/10.1109/ICSE.2015.101,
ICSE,2015,conf/icse/icse2015-1,Testing III,Does the Failing Test Execute a Single or Multiple Faults? An Approach to Classifying Failing Tests.,Zhongxing Yu; Chenggang Bai; Kai-Yuan Cai,924-935,12,https://doi.org/10.1109/ICSE.2015.102,
ICSE,2015,conf/icse/icse2015-1,Testing III,"Trivial Compiler Equivalence: A Large Scale Empirical Study of a Simple, Fast and Effective Equivalent Mutant Detection Technique.",Mike Papadakis; Yue Jia; Mark Harman; Yves Le Traon,936-946,11,https://doi.org/10.1109/ICSE.2015.103,
ICSE,2015,conf/icse/icse2015-1,Testing III,Dynamic Data Flow Testing of Object Oriented Systems.,Giovanni Denaro; Alessandro Margara; Mauro Pezzè; Mattia Vivanti,947-958,12,https://doi.org/10.1109/ICSE.2015.104,
ICSE,2016,conf/icse/icse2016,Android,PRADA: prioritizing android devices for apps by mining large-scale usage data.,Xuan Lu; Xuanzhe Liu; Huoran Li; Tao Xie; Qiaozhu Mei; Dan Hao; Gang Huang; Feng Feng,3-13,11,https://doi.org/10.1145/2884781.2884828,
ICSE,2016,conf/icse/icse2016,Android,Release planning of mobile apps based on user reviews.,Lorenzo Villarroel; Gabriele Bavota; Barbara Russo; Rocco Oliveto; Massimiliano Di Penta,14-24,11,https://doi.org/10.1145/2884781.2884818,
ICSE,2016,conf/icse/icse2016,Android,Toward a framework for detecting privacy policy violations in android application code.,Rocky Slavin; Xiaoyin Wang; Mitra Bokaei Hosseini; James Hester; Ram Krishnan; Jaspreet Bhatia; Travis D. Breaux; Jianwei Niu,25-36,12,https://doi.org/10.1145/2884781.2884855,
ICSE,2016,conf/icse/icse2016,Android,Mining sandboxes.,Konrad Jamrozik; Philipp von Styp-Rekowsky; Andreas Zeller,37-48,12,https://doi.org/10.1145/2884781.2884782,
ICSE,2016,conf/icse/icse2016,Performance,Generating performance distributions via probabilistic symbolic execution.,Bihuan Chen; Yang Liu; Wei Le,49-60,12,https://doi.org/10.1145/2884781.2884794,
ICSE,2016,conf/icse/icse2016,Performance,Performance issues and optimizations in JavaScript: an empirical study.,Marija Selakovic; Michael Pradel,61-72,12,https://doi.org/10.1145/2884781.2884829,
ICSE,2016,conf/icse/icse2016,Performance,Reliability of Run-Time Quality-of-Service evaluation using parametric model checking.,Guoxin Su; David S. Rosenblum; Giordano Tamburrelli,73-84,12,https://doi.org/10.1145/2884781.2884814,
ICSE,2016,conf/icse/icse2016,Performance,Optimizing selection of competing services with probabilistic hierarchical refinement.,Tian Huat Tan; Manman Chen; Jun Sun; Yang Liu; Étienne André; Yinxing Xue; Jin Song Dong,85-95,11,https://doi.org/10.1145/2884781.2884861,
ICSE,2016,conf/icse/icse2016,Empirical,The emerging role of data scientists on software development teams.,Miryung Kim; Thomas Zimmermann; Robert DeLine; Andrew Begel,96-107,12,https://doi.org/10.1145/2884781.2884783,
ICSE,2016,conf/icse/icse2016,Empirical,Belief & evidence in empirical software engineering.,Premkumar T. Devanbu; Thomas Zimmermann; Christian Bird,108-119,12,https://doi.org/10.1145/2884781.2884812,
ICSE,2016,conf/icse/icse2016,Empirical,Grounded theory in software engineering research: a critical review and guidelines.,Klaas-Jan Stol; Paul Ralph; Brian Fitzgerald,120-131,12,https://doi.org/10.1145/2884781.2884833,
